feature_id,base_series,frequency,lag,source_file,nonmissing_quarters,coverage_share
q__bogz1fr633061110q_mmf_bills_reval__lag003,bogz1fr633061110q_mmf_bills_reval,q,3,FRED_BOGZ1FR633061110Q_mmf_bills_reval.csv,315,0.987461
q__bogz1fr633061110q_mmf_bills_reval__lag004,bogz1fr633061110q_mmf_bills_reval,q,4,FRED_BOGZ1FR633061110Q_mmf_bills_reval.csv,314,0.984326
q__bogz1fr633061110q_mmf_bills_reval__lag005,bogz1fr633061110q_mmf_bills_reval,q,5,FRED_BOGZ1FR633061110Q_mmf_bills_reval.csv,313,0.981191
q__bogz1fr633061110q_mmf_bills_reval__lag006,bogz1fr633061110q_mmf_bills_reval,q,6,FRED_BOGZ1FR633061110Q_mmf_bills_reval.csv,312,0.978056
q__bogz1fr633061110q_mmf_bills_reval__lag007,bogz1fr633061110q_mmf_bills_reval,q,7,FRED_BOGZ1FR633061110Q_mmf_bills_reval.csv,311,0.974922
q__bogz1fr633061110q_mmf_bills_reval__lag008,bogz1fr633061110q_mmf_bills_reval,q,8,FRED_BOGZ1FR633061110Q_mmf_bills_reval.csv,310,0.971787
q__bogz1fr653061105q_mutual_funds_ts_reval__lag001,bogz1fr653061105q_mutual_funds_ts_reval,q,1,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,317,0.99373
q__bogz1fr653061105q_mutual_funds_ts_reval__lag002,bogz1fr653061105q_mutual_funds_ts_reval,q,2,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,316,0.990596
q__bogz1fr653061105q_mutual_funds_ts_reval__lag003,bogz1fr653061105q_mutual_funds_ts_reval,q,3,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,315,0.987461
q__bogz1fr653061105q_mutual_funds_ts_reval__lag004,bogz1fr653061105q_mutual_funds_ts_reval,q,4,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,314,0.984326
q__bogz1fr653061105q_mutual_funds_ts_reval__lag005,bogz1fr653061105q_mutual_funds_ts_reval,q,5,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,313,0.981191
q__bogz1fr653061105q_mutual_funds_ts_reval__lag006,bogz1fr653061105q_mutual_funds_ts_reval,q,6,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,312,0.978056
q__bogz1fr653061105q_mutual_funds_ts_reval__lag007,bogz1fr653061105q_mutual_funds_ts_reval,q,7,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,311,0.974922
q__bogz1fr653061105q_mutual_funds_ts_reval__lag008,bogz1fr653061105q_mutual_funds_ts_reval,q,8,FRED_BOGZ1FR653061105Q_Mutual_Funds_ts_reval.csv,310,0.971787
q__bogz1fr653061113q_mutf_bills_reval__lag001,bogz1fr653061113q_mutf_bills_reval,q,1,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,317,0.99373
q__bogz1fr653061113q_mutf_bills_reval__lag002,bogz1fr653061113q_mutf_bills_reval,q,2,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,316,0.990596
q__bogz1fr653061113q_mutf_bills_reval__lag003,bogz1fr653061113q_mutf_bills_reval,q,3,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,315,0.987461
q__bogz1fr653061113q_mutf_bills_reval__lag004,bogz1fr653061113q_mutf_bills_reval,q,4,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,314,0.984326
q__bogz1fr653061113q_mutf_bills_reval__lag005,bogz1fr653061113q_mutf_bills_reval,q,5,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,313,0.981191
q__bogz1fr653061113q_mutf_bills_reval__lag006,bogz1fr653061113q_mutf_bills_reval,q,6,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,312,0.978056
q__bogz1fr653061113q_mutf_bills_reval__lag007,bogz1fr653061113q_mutf_bills_reval,q,7,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,311,0.974922
q__bogz1fr653061113q_mutf_bills_reval__lag008,bogz1fr653061113q_mutf_bills_reval,q,8,FRED_BOGZ1FR653061113Q_mutf_bills_reval.csv,310,0.971787
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag001,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,1,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,317,0.99373
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag002,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,2,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,316,0.990596
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag003,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,3,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,315,0.987461
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag004,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,4,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,314,0.984326
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag005,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,5,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,313,0.981191
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag006,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,6,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,312,0.978056
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag007,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,7,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,311,0.974922
q__bogz1fr663061165q_brokers_dealers_long_ts_reval__lag008,bogz1fr663061165q_brokers_dealers_long_ts_reval,q,8,FRED_BOGZ1FR663061165Q_Brokers_Dealers_long_ts_reval.csv,310,0.971787
q__bogz1fr673061103q_abs_issuers_ts_reval__lag001,bogz1fr673061103q_abs_issuers_ts_reval,q,1,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,317,0.99373
q__bogz1fr673061103q_abs_issuers_ts_reval__lag002,bogz1fr673061103q_abs_issuers_ts_reval,q,2,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,316,0.990596
q__bogz1fr673061103q_abs_issuers_ts_reval__lag003,bogz1fr673061103q_abs_issuers_ts_reval,q,3,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,315,0.987461
q__bogz1fr673061103q_abs_issuers_ts_reval__lag004,bogz1fr673061103q_abs_issuers_ts_reval,q,4,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,314,0.984326
q__bogz1fr673061103q_abs_issuers_ts_reval__lag005,bogz1fr673061103q_abs_issuers_ts_reval,q,5,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,313,0.981191
q__bogz1fr673061103q_abs_issuers_ts_reval__lag006,bogz1fr673061103q_abs_issuers_ts_reval,q,6,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,312,0.978056
q__bogz1fr673061103q_abs_issuers_ts_reval__lag007,bogz1fr673061103q_abs_issuers_ts_reval,q,7,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,311,0.974922
q__bogz1fr673061103q_abs_issuers_ts_reval__lag008,bogz1fr673061103q_abs_issuers_ts_reval,q,8,FRED_BOGZ1FR673061103Q_ABS_Issuers_ts_reval.csv,310,0.971787
q__bogz1fr693061105q_nonmmf_ts_reval__lag001,bogz1fr693061105q_nonmmf_ts_reval,q,1,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,317,0.99373
q__bogz1fr693061105q_nonmmf_ts_reval__lag002,bogz1fr693061105q_nonmmf_ts_reval,q,2,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,316,0.990596
q__bogz1fr693061105q_nonmmf_ts_reval__lag003,bogz1fr693061105q_nonmmf_ts_reval,q,3,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,315,0.987461
q__bogz1fr693061105q_nonmmf_ts_reval__lag004,bogz1fr693061105q_nonmmf_ts_reval,q,4,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,314,0.984326
q__bogz1fr693061105q_nonmmf_ts_reval__lag005,bogz1fr693061105q_nonmmf_ts_reval,q,5,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,313,0.981191
q__bogz1fr693061105q_nonmmf_ts_reval__lag006,bogz1fr693061105q_nonmmf_ts_reval,q,6,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,312,0.978056
q__bogz1fr693061105q_nonmmf_ts_reval__lag007,bogz1fr693061105q_nonmmf_ts_reval,q,7,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,311,0.974922
q__bogz1fr693061105q_nonmmf_ts_reval__lag008,bogz1fr693061105q_nonmmf_ts_reval,q,8,FRED_BOGZ1FR693061105Q_nonmmf_ts_reval.csv,310,0.971787
q__bogz1fr693061105q_nonmmmf_ts_reval__lag001,bogz1fr693061105q_nonmmmf_ts_reval,q,1,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,317,0.99373
q__bogz1fr693061105q_nonmmmf_ts_reval__lag002,bogz1fr693061105q_nonmmmf_ts_reval,q,2,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,316,0.990596
q__bogz1fr693061105q_nonmmmf_ts_reval__lag003,bogz1fr693061105q_nonmmmf_ts_reval,q,3,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,315,0.987461
q__bogz1fr693061105q_nonmmmf_ts_reval__lag004,bogz1fr693061105q_nonmmmf_ts_reval,q,4,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,314,0.984326
q__bogz1fr693061105q_nonmmmf_ts_reval__lag005,bogz1fr693061105q_nonmmmf_ts_reval,q,5,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,313,0.981191
q__bogz1fr693061105q_nonmmmf_ts_reval__lag006,bogz1fr693061105q_nonmmmf_ts_reval,q,6,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,312,0.978056
q__bogz1fr693061105q_nonmmmf_ts_reval__lag007,bogz1fr693061105q_nonmmmf_ts_reval,q,7,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,311,0.974922
q__bogz1fr693061105q_nonmmmf_ts_reval__lag008,bogz1fr693061105q_nonmmmf_ts_reval,q,8,FRED_BOGZ1FR693061105Q_nonmmmf_ts_reval.csv,310,0.971787
q__bogz1fr713061103q_cb_tsy_reval__lag001,bogz1fr713061103q_cb_tsy_reval,q,1,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,317,0.99373
q__bogz1fr713061103q_cb_tsy_reval__lag002,bogz1fr713061103q_cb_tsy_reval,q,2,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,316,0.990596
q__bogz1fr713061103q_cb_tsy_reval__lag003,bogz1fr713061103q_cb_tsy_reval,q,3,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,315,0.987461
q__bogz1fr713061103q_cb_tsy_reval__lag004,bogz1fr713061103q_cb_tsy_reval,q,4,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,314,0.984326
q__bogz1fr713061103q_cb_tsy_reval__lag005,bogz1fr713061103q_cb_tsy_reval,q,5,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,313,0.981191
q__bogz1fr713061103q_cb_tsy_reval__lag006,bogz1fr713061103q_cb_tsy_reval,q,6,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,312,0.978056
q__bogz1fr713061103q_cb_tsy_reval__lag007,bogz1fr713061103q_cb_tsy_reval,q,7,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,311,0.974922
q__bogz1fr713061103q_cb_tsy_reval__lag008,bogz1fr713061103q_cb_tsy_reval,q,8,FRED_BOGZ1FR713061103Q_cb_tsy_reval.csv,310,0.971787
q__bogz1fr713061113q_cb_bills_reval__lag001,bogz1fr713061113q_cb_bills_reval,q,1,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,317,0.99373
q__bogz1fr713061113q_cb_bills_reval__lag002,bogz1fr713061113q_cb_bills_reval,q,2,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,316,0.990596
q__bogz1fr713061113q_cb_bills_reval__lag003,bogz1fr713061113q_cb_bills_reval,q,3,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,315,0.987461
q__bogz1fr713061113q_cb_bills_reval__lag004,bogz1fr713061113q_cb_bills_reval,q,4,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,314,0.984326
q__bogz1fr713061113q_cb_bills_reval__lag005,bogz1fr713061113q_cb_bills_reval,q,5,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,313,0.981191
q__bogz1fr713061113q_cb_bills_reval__lag006,bogz1fr713061113q_cb_bills_reval,q,6,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,312,0.978056
q__bogz1fr713061113q_cb_bills_reval__lag007,bogz1fr713061113q_cb_bills_reval,q,7,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,311,0.974922
q__bogz1fr713061113q_cb_bills_reval__lag008,bogz1fr713061113q_cb_bills_reval,q,8,FRED_BOGZ1FR713061113Q_cb_bills_reval.csv,310,0.971787
q__bogz1fr733061103q_holding_companies_ts_reval__lag001,bogz1fr733061103q_holding_companies_ts_reval,q,1,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,317,0.99373
q__bogz1fr733061103q_holding_companies_ts_reval__lag002,bogz1fr733061103q_holding_companies_ts_reval,q,2,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,316,0.990596
q__bogz1fr733061103q_holding_companies_ts_reval__lag003,bogz1fr733061103q_holding_companies_ts_reval,q,3,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,315,0.987461
q__bogz1fr733061103q_holding_companies_ts_reval__lag004,bogz1fr733061103q_holding_companies_ts_reval,q,4,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,314,0.984326
q__bogz1fr733061103q_holding_companies_ts_reval__lag005,bogz1fr733061103q_holding_companies_ts_reval,q,5,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,313,0.981191
q__bogz1fr733061103q_holding_companies_ts_reval__lag006,bogz1fr733061103q_holding_companies_ts_reval,q,6,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,312,0.978056
q__bogz1fr733061103q_holding_companies_ts_reval__lag007,bogz1fr733061103q_holding_companies_ts_reval,q,7,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,311,0.974922
q__bogz1fr733061103q_holding_companies_ts_reval__lag008,bogz1fr733061103q_holding_companies_ts_reval,q,8,FRED_BOGZ1FR733061103Q_Holding_Companies_ts_reval.csv,310,0.971787
q__bogz1fr743061103q_usb_tsy_dom_reval__lag001,bogz1fr743061103q_usb_tsy_dom_reval,q,1,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,317,0.99373
q__bogz1fr743061103q_usb_tsy_dom_reval__lag002,bogz1fr743061103q_usb_tsy_dom_reval,q,2,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,316,0.990596
q__bogz1fr743061103q_usb_tsy_dom_reval__lag003,bogz1fr743061103q_usb_tsy_dom_reval,q,3,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,315,0.987461
q__bogz1fr743061103q_usb_tsy_dom_reval__lag004,bogz1fr743061103q_usb_tsy_dom_reval,q,4,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,314,0.984326
q__bogz1fr743061103q_usb_tsy_dom_reval__lag005,bogz1fr743061103q_usb_tsy_dom_reval,q,5,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,313,0.981191
q__bogz1fr743061103q_usb_tsy_dom_reval__lag006,bogz1fr743061103q_usb_tsy_dom_reval,q,6,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,312,0.978056
q__bogz1fr743061103q_usb_tsy_dom_reval__lag007,bogz1fr743061103q_usb_tsy_dom_reval,q,7,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,311,0.974922
q__bogz1fr743061103q_usb_tsy_dom_reval__lag008,bogz1fr743061103q_usb_tsy_dom_reval,q,8,FRED_BOGZ1FR743061103Q_usb_tsy_dom_reval.csv,310,0.971787
q__bogz1fr753061103q_usb_tsy_for_reval__lag001,bogz1fr753061103q_usb_tsy_for_reval,q,1,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,317,0.99373
q__bogz1fr753061103q_usb_tsy_for_reval__lag002,bogz1fr753061103q_usb_tsy_for_reval,q,2,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,316,0.990596
q__bogz1fr753061103q_usb_tsy_for_reval__lag003,bogz1fr753061103q_usb_tsy_for_reval,q,3,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,315,0.987461
q__bogz1fr753061103q_usb_tsy_for_reval__lag004,bogz1fr753061103q_usb_tsy_for_reval,q,4,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,314,0.984326
q__bogz1fr753061103q_usb_tsy_for_reval__lag005,bogz1fr753061103q_usb_tsy_for_reval,q,5,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,313,0.981191
q__bogz1fr753061103q_usb_tsy_for_reval__lag006,bogz1fr753061103q_usb_tsy_for_reval,q,6,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,312,0.978056
q__bogz1fr753061103q_usb_tsy_for_reval__lag007,bogz1fr753061103q_usb_tsy_for_reval,q,7,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,311,0.974922
q__bogz1fr753061103q_usb_tsy_for_reval__lag008,bogz1fr753061103q_usb_tsy_for_reval,q,8,FRED_BOGZ1FR753061103Q_usb_tsy_for_reval.csv,310,0.971787
q__bogz1fr763061100q_usb_tsy_oth_reval__lag001,bogz1fr763061100q_usb_tsy_oth_reval,q,1,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,317,0.99373
q__bogz1fr763061100q_usb_tsy_oth_reval__lag002,bogz1fr763061100q_usb_tsy_oth_reval,q,2,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,316,0.990596
q__bogz1fr763061100q_usb_tsy_oth_reval__lag003,bogz1fr763061100q_usb_tsy_oth_reval,q,3,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,315,0.987461
q__bogz1fr763061100q_usb_tsy_oth_reval__lag004,bogz1fr763061100q_usb_tsy_oth_reval,q,4,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,314,0.984326
q__bogz1fr763061100q_usb_tsy_oth_reval__lag005,bogz1fr763061100q_usb_tsy_oth_reval,q,5,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,313,0.981191
q__bogz1fr763061100q_usb_tsy_oth_reval__lag006,bogz1fr763061100q_usb_tsy_oth_reval,q,6,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,312,0.978056
q__bogz1fr763061100q_usb_tsy_oth_reval__lag007,bogz1fr763061100q_usb_tsy_oth_reval,q,7,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,311,0.974922
q__bogz1fr763061100q_usb_tsy_oth_reval__lag008,bogz1fr763061100q_usb_tsy_oth_reval,q,8,FRED_BOGZ1FR763061100Q_usb_tsy_oth_reval.csv,310,0.971787
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag001,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,1,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,317,0.99373
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag002,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,2,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,316,0.990596
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag003,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,3,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,315,0.987461
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag004,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,4,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,314,0.984326
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag005,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,5,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,313,0.981191
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag006,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,6,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,312,0.978056
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag007,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,7,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,311,0.974922
q__bogz1fr793061105q_dom_fin_sector_tsy_reval__lag008,bogz1fr793061105q_dom_fin_sector_tsy_reval,q,8,FRED_BOGZ1FR793061105Q_dom_fin_sector_tsy_reval.csv,310,0.971787
q__bogz1lm102010005q_nfcb_nfassets__lag001,bogz1lm102010005q_nfcb_nfassets,q,1,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,319,1.0
q__bogz1lm102010005q_nfcb_nfassets__lag002,bogz1lm102010005q_nfcb_nfassets,q,2,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,319,1.0
q__bogz1lm102010005q_nfcb_nfassets__lag003,bogz1lm102010005q_nfcb_nfassets,q,3,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,319,1.0
q__bogz1lm102010005q_nfcb_nfassets__lag004,bogz1lm102010005q_nfcb_nfassets,q,4,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,318,0.996865
q__bogz1lm102010005q_nfcb_nfassets__lag005,bogz1lm102010005q_nfcb_nfassets,q,5,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,317,0.99373
q__bogz1lm102010005q_nfcb_nfassets__lag006,bogz1lm102010005q_nfcb_nfassets,q,6,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,316,0.990596
q__bogz1lm102010005q_nfcb_nfassets__lag007,bogz1lm102010005q_nfcb_nfassets,q,7,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,315,0.987461
q__bogz1lm102010005q_nfcb_nfassets__lag008,bogz1lm102010005q_nfcb_nfassets,q,8,FRED_BOGZ1LM102010005Q_nfcb_nfassets.csv,314,0.984326
q__bogz1lm103061103q_nfcb_tsy__lag001,bogz1lm103061103q_nfcb_tsy,q,1,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,319,1.0
q__bogz1lm103061103q_nfcb_tsy__lag002,bogz1lm103061103q_nfcb_tsy,q,2,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,319,1.0
q__bogz1lm103061103q_nfcb_tsy__lag003,bogz1lm103061103q_nfcb_tsy,q,3,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,319,1.0
q__bogz1lm103061103q_nfcb_tsy__lag004,bogz1lm103061103q_nfcb_tsy,q,4,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,318,0.996865
q__bogz1lm103061103q_nfcb_tsy__lag005,bogz1lm103061103q_nfcb_tsy,q,5,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,317,0.99373
q__bogz1lm103061103q_nfcb_tsy__lag006,bogz1lm103061103q_nfcb_tsy,q,6,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,316,0.990596
q__bogz1lm103061103q_nfcb_tsy__lag007,bogz1lm103061103q_nfcb_tsy,q,7,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,315,0.987461
q__bogz1lm103061103q_nfcb_tsy__lag008,bogz1lm103061103q_nfcb_tsy,q,8,FRED_BOGZ1LM103061103Q_nfcb_tsy.csv,314,0.984326
q__bogz1lm105020015q_nfcb_inventories__lag001,bogz1lm105020015q_nfcb_inventories,q,1,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,319,1.0
q__bogz1lm105020015q_nfcb_inventories__lag002,bogz1lm105020015q_nfcb_inventories,q,2,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,319,1.0
q__bogz1lm105020015q_nfcb_inventories__lag003,bogz1lm105020015q_nfcb_inventories,q,3,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,319,1.0
q__bogz1lm105020015q_nfcb_inventories__lag004,bogz1lm105020015q_nfcb_inventories,q,4,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,318,0.996865
q__bogz1lm105020015q_nfcb_inventories__lag005,bogz1lm105020015q_nfcb_inventories,q,5,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,317,0.99373
q__bogz1lm105020015q_nfcb_inventories__lag006,bogz1lm105020015q_nfcb_inventories,q,6,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,316,0.990596
q__bogz1lm105020015q_nfcb_inventories__lag007,bogz1lm105020015q_nfcb_inventories,q,7,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,315,0.987461
q__bogz1lm105020015q_nfcb_inventories__lag008,bogz1lm105020015q_nfcb_inventories,q,8,FRED_BOGZ1LM105020015Q_nfcb_inventories.csv,314,0.984326
q__bogz1lm153061105q_hhnp_tsy__lag001,bogz1lm153061105q_hhnp_tsy,q,1,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,319,1.0
q__bogz1lm153061105q_hhnp_tsy__lag002,bogz1lm153061105q_hhnp_tsy,q,2,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,319,1.0
q__bogz1lm153061105q_hhnp_tsy__lag003,bogz1lm153061105q_hhnp_tsy,q,3,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,319,1.0
q__bogz1lm153061105q_hhnp_tsy__lag004,bogz1lm153061105q_hhnp_tsy,q,4,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,318,0.996865
q__bogz1lm153061105q_hhnp_tsy__lag005,bogz1lm153061105q_hhnp_tsy,q,5,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,317,0.99373
q__bogz1lm153061105q_hhnp_tsy__lag006,bogz1lm153061105q_hhnp_tsy,q,6,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,316,0.990596
q__bogz1lm153061105q_hhnp_tsy__lag007,bogz1lm153061105q_hhnp_tsy,q,7,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,315,0.987461
q__bogz1lm153061105q_hhnp_tsy__lag008,bogz1lm153061105q_hhnp_tsy,q,8,FRED_BOGZ1LM153061105Q_hhnp_tsy.csv,314,0.984326
q__bogz1lm213061103q_state_local_gov_ts__lag001,bogz1lm213061103q_state_local_gov_ts,q,1,FRED_BOGZ1LM213061103Q_State_Local_Gov_ts.csv,319,1.0
q__bogz1lm213061103q_state_local_gov_ts__lag002,bogz1lm213061103q_state_local_gov_ts,q,2,FRED_BOGZ1LM213061103Q_State_Local_Gov_ts.csv,319,1.0
q__bogz1lm213061103q_state_local_gov_ts__lag003,bogz1lm213061103q_state_local_gov_ts,q,3,FRED_BOGZ1LM213061103Q_State_Local_Gov_ts.csv,319,1.0
q__bogz1lm213061103q_state_local_gov_ts__lag004,bogz1lm213061103q_state_local_gov_ts,q,4,FRED_BOGZ1LM213061103Q_State_Local_Gov_ts.csv,318,0.996865
